Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z,Temperature
862,-416,16820,70,24,38,243
870,-422,16772,61,32,28,243
870,-416,16764,56,22,33,243
842,-418,16814,61,29,34,243
864,-418,16806,69,28,35,243
850,-414,16790,68,25,44,243
900,-416,16780,71,25,37,244
882,-416,16834,61,28,32,243
866,-406,16800,63,29,36,243
878,-438,16786,63,28,46,243
870,-392,16784,53,34,38,243
864,-422,16786,64,33,33,244
854,-418,16810,57,31,34,243
858,-394,16774,61,33,38,243
848,-384,16782,64,25,35,243
866,-396,16800,63,31,38,243
876,-422,16816,70,39,34,243
876,-416,16776,69,25,25,243
870,-404,16784,64,27,36,243
884,-408,16796,67,19,35,243
864,-386,16832,70,21,31,243
870,-416,16778,67,23,29,243
896,-382,16780,66,32,39,243
848,-408,16786,58,41,25,244
882,-408,16828,65,39,34,243
862,-420,16790,64,39,42,243
872,-428,16798,62,36,39,243
864,-422,16816,61,33,32,243
866,-412,16850,62,30,35,243
884,-424,16760,66,33,39,243
850,-386,16788,62,35,34,243
864,-420,16800,60,25,45,243
864,-424,16784,65,31,42,243
888,-426,16780,62,31,32,243
854,-418,16774,55,36,32,243
866,-412,16816,59,24,30,243
866,-420,16792,64,38,48,243
862,-416,16764,59,42,24,243
876,-420,16772,57,27,41,243
872,-422,16802,60,26,37,243
852,-400,16808,61,23,36,243
842,-422,16778,61,24,38,243
860,-430,16786,64,32,34,243
886,-412,16792,64,30,35,243
856,-416,16816,70,38,35,243
886,-386,16766,61,21,47,243
878,-400,16792,57,26,36,243
870,-432,16806,60,25,33,243
846,-400,16816,57,20,45,243
892,-396,16788,61,20,39,243
854,-398,16780,56,24,37,243
864,-386,16806,65,20,32,243
888,-400,16784,68,23,34,243
868,-398,16784,70,38,44,243
874,-410,16792,69,37,42,243
880,-414,16808,64,24,32,244
860,-412,16822,65,29,33,243
872,-400,16780,49,35,39,243
850,-402,16788,57,34,39,243
884,-394,16800,66,28,39,243
864,-400,16824,69,27,47,243
852,-410,16802,58,32,38,243
892,-422,16776,64,25,36,243
852,-430,16792,66,20,35,243
842,-432,16806,66,34,36,243
872,-408,16806,60,33,39,243
856,-438,16784,64,33,42,243
850,-408,16798,66,28,46,243
866,-402,16816,56,25,42,243
842,-436,16772,66,28,43,243
864,-432,16778,62,26,37,243
862,-422,16796,66,35,37,244
864,-428,16812,71,28,38,243
876,-404,16778,68,27,31,243
874,-412,16810,66,32,34,244
882,-420,16802,60,22,33,243
864,-430,16840,57,34,42,243
858,-422,16792,65,28,30,243
880,-430,16790,58,28,36,243
864,-446,16808,57,21,39,243
872,-400,16838,71,33,38,243
856,-400,16778,64,25,42,244
884,-416,16778,66,21,42,243
890,-394,16810,63,30,35,243
910,-408,16810,66,25,38,243
862,-396,16808,47,25,38,244
880,-422,16778,64,21,34,243
884,-408,16804,62,37,38,243
884,-422,16834,63,33,36,243
896,-364,16806,69,25,35,243
848,-408,16794,60,23,37,243
858,-426,16816,72,32,26,243
862,-400,16840,65,25,42,243
864,-408,16766,66,20,28,244
890,-422,16800,62,21,32,243
874,-398,16808,56,20,40,243
890,-412,16816,55,28,32,244
900,-408,16778,57,30,41,244
876,-390,16790,63,30,38,243
866,-392,16792,60,34,40,243
870,-432,16804,64,35,32,243
864,-420,16780,57,35,35,243
872,-440,16794,59,45,33,243
886,-434,16800,75,39,46,243
870,-408,16828,75,28,35,243
852,-436,16786,72,25,39,244
870,-404,16792,75,25,28,243
876,-414,16814,60,31,35,243
856,-418,16806,52,32,42,243
878,-424,16770,58,25,39,243
850,-426,16808,58,28,36,243
844,-424,16820,63,28,45,243
854,-422,16800,60,30,35,243
856,-416,16790,64,24,44,243
858,-416,16806,59,28,44,243
876,-396,16800,59,24,33,243
880,-426,16828,59,30,44,243
862,-408,16754,60,31,42,243
864,-412,16784,65,39,41,243
884,-416,16810,68,35,34,243
870,-400,16806,67,22,42,243
870,-436,16770,60,17,26,243
886,-410,16792,64,15,40,243
854,-410,16792,65,26,31,243
870,-406,16802,69,26,35,243
874,-400,16778,63,28,44,243
880,-412,16780,64,28,32,243
870,-422,16806,56,29,30,243
874,-402,16840,67,22,31,243
898,-424,16790,61,32,42,243
876,-394,16792,64,28,48,243
870,-386,16772,58,25,42,243
868,-406,16828,61,28,32,243
860,-420,16784,68,20,30,243
868,-416,16766,58,21,35,244
870,-390,16826,58,28,35,243
854,-398,16816,63,32,37,243
872,-426,16792,65,40,31,243
874,-408,16764,63,28,36,243
864,-402,16790,60,46,37,243
864,-424,16808,60,27,44,243
856,-422,16768,69,25,40,243
852,-414,16760,59,21,37,243
846,-416,16800,66,32,31,243
844,-426,16816,53,29,36,243
860,-400,16778,60,20,35,243
878,-402,16792,69,17,35,243
878,-408,16830,71,27,39,243
874,-418,16806,56,28,44,243
838,-410,16794,70,38,33,243
864,-424,16790,49,37,44,243
856,-408,16840,67,39,32,243
878,-402,16806,70,35,33,243
858,-438,16792,66,16,39,243
884,-402,16780,67,19,43,243
854,-400,16820,53,23,31,243
850,-406,16814,64,20,41,243
874,-402,16766,71,22,33,243
900,-406,16770,65,21,42,243
876,-386,16792,64,20,39,243
888,-414,16820,71,18,43,243
888,-418,16792,61,27,45,243
888,-416,16784,64,31,36,243
864,-416,16800,57,24,38,243
870,-410,16832,60,21,41,243
868,-416,16766,65,41,46,243
870,-406,16806,69,37,35,243
880,-386,16800,63,38,35,243
856,-400,16818,54,32,41,243
880,-430,16778,67,29,40,243
878,-392,16764,61,28,31,243
892,-394,16816,60,27,32,243
858,-426,16828,57,30,41,243
850,-404,16810,59,31,39,243
872,-432,16780,57,42,46,243
852,-396,16802,62,28,39,243
884,-400,16814,56,29,34,243
854,-430,16788,68,30,36,243
876,-412,16784,55,35,38,243
860,-436,16796,57,24,42,243
856,-398,16822,54,17,32,243
864,-436,16788,70,24,33,243
878,-410,16790,52,23,44,243
858,-430,16828,61,32,39,243
892,-416,16822,58,22,38,243
846,-408,16784,60,28,44,243
864,-406,16814,66,33,35,243
864,-400,16800,58,34,42,244
868,-416,16810,58,28,32,244
862,-404,16784,57,29,31,243
876,-384,16770,64,30,39,243
882,-424,16796,56,18,42,243
850,-382,16810,68,34,44,243
886,-394,16784,65,31,39,243
890,-418,16764,64,12,44,243
870,-398,16772,66,21,39,243
864,-418,16820,58,27,32,243
864,-400,16766,67,29,52,243
870,-402,16794,68,20,39,243
856,-414,16792,63,25,32,243
828,-420,16840,65,18,41,243
876,-426,16812,64,21,35,243
868,-388,16800,57,25,38,243
866,-382,16808,66,32,31,243
856,-412,16824,62,32,34,243
870,-380,16784,57,40,37,243
858,-408,16776,57,31,38,243
884,-410,16784,64,33,39,243
868,-422,16834,66,31,37,243
876,-424,16800,60,28,41,243
884,-392,16794,66,27,33,243
870,-416,16780,67,11,44,243
872,-430,16820,53,20,30,243
856,-414,16798,60,19,35,243
892,-436,16770,63,25,37,243
860,-402,16798,65,33,37,243
862,-432,16830,57,29,34,243
864,-424,16784,66,28,41,243
884,-398,16758,55,25,32,243
864,-398,16790,53,32,39,243
856,-434,16834,60,32,32,243
870,-418,16786,69,23,30,243
866,-388,16778,64,28,35,243
876,-406,16802,60,21,24,243
870,-436,16804,66,26,32,243
848,-404,16774,61,31,34,243
856,-420,16792,65,27,35,243
854,-446,16840,67,34,42,243
878,-412,16832,64,17,34,243
842,-388,16770,68,21,39,243
872,-408,16776,63,22,43,243
894,-388,16802,64,25,35,243
872,-412,16834,59,32,36,243
876,-408,16770,57,29,45,243
856,-424,16796,53,32,38,243
850,-398,16798,54,30,43,243
856,-412,16824,64,27,34,243
862,-414,16770,59,28,23,243
866,-408,16788,57,33,39,243
874,-410,16814,60,21,37,243
868,-408,16828,60,19,28,243
866,-426,16784,69,29,35,243
854,-404,16798,70,25,40,244
870,-434,16820,71,35,27,243
852,-432,16806,60,27,39,243
856,-394,16778,63,38,30,243
878,-448,16752,67,39,35,243
864,-432,16812,67,38,35,243
850,-404,16810,60,22,35,243
870,-400,16776,56,31,36,244
838,-426,16792,65,25,42,243
864,-406,16796,62,28,39,244
838,-414,16806,66,30,33,243
882,-418,16772,69,20,37,243
878,-412,16760,59,21,36,243
858,-396,16822,62,23,28,243
878,-456,16850,75,24,31,243
858,-408,16770,60,21,34,243
856,-406,16816,65,35,43,243
886,-410,16808,64,32,34,243
868,-380,16802,69,39,37,243
836,-422,16806,68,30,35,243
852,-410,16768,60,26,31,243
870,-416,16806,64,28,33,243
878,-406,16794,60,25,37,243
850,-388,16778,62,15,39,243
856,-400,16768,60,17,42,243
870,-372,16796,64,24,35,244
880,-424,16828,64,17,38,243
872,-400,16790,61,21,41,243
880,-422,16788,61,37,39,243
874,-394,16792,56,28,35,243
862,-412,16834,55,34,28,243
870,-408,16758,60,33,42,243
884,-418,16764,52,39,34,243
864,-426,16792,71,36,30,243
848,-408,16816,65,30,36,243
860,-430,16788,64,17,37,243
842,-392,16778,61,18,39,243
862,-418,16804,68,35,35,243
864,-404,16828,61,32,39,243
868,-426,16758,60,23,26,243
864,-422,16802,66,25,35,243
850,-444,16808,61,29,35,243
880,-416,16820,59,32,36,243
842,-420,16778,51,35,33,243
868,-394,16788,62,24,39,243
856,-430,16806,64,32,29,243
866,-448,16802,57,28,36,243
858,-386,16774,63,28,43,243
870,-418,16792,58,28,36,243
866,-412,16828,57,28,44,243
878,-416,16830,67,25,34,243
860,-412,16776,67,19,41,243
862,-408,16802,66,26,32,243
862,-424,16818,61,34,40,243
850,-406,16814,61,29,27,243
878,-398,16816,64,28,28,243
876,-380,16790,62,28,37,243
864,-392,16820,60,26,37,243
886,-418,16820,60,34,43,243
876,-416,16770,61,22,29,243
876,-390,16774,60,23,44,243
850,-386,16828,64,28,42,243
870,-412,16820,72,26,39,244
878,-422,16792,67,17,41,243
876,-420,16806,66,35,41,243
866,-420,16820,64,22,32,243
900,-388,16840,61,26,44,243
870,-408,16782,60,30,37,243
856,-390,16750,59,25,31,243
858,-408,16786,64,36,43,243
838,-408,16798,62,24,39,244
858,-416,16792,60,29,42,243
840,-396,16784,60,29,37,243
870,-400,16830,61,33,37,243
868,-412,16818,62,29,35,243
870,-408,16784,59,30,34,243
862,-400,16766,56,17,36,243
866,-406,16812,64,17,39,243
860,-422,16798,62,25,35,243
862,-436,16790,68,32,32,243
854,-416,16786,57,31,39,243
870,-396,16818,62,35,39,243
878,-436,16826,68,31,44,243
866,-414,16804,66,25,33,243
874,-404,16788,64,35,32,243
886,-422,16796,64,26,30,243
892,-420,16812,67,25,44,244
866,-440,16808,70,23,34,243
852,-414,16798,67,30,28,243
858,-444,16794,57,31,44,243
878,-438,16814,67,35,41,244
870,-422,16764,58,35,41,243
872,-416,16800,66,28,27,244
880,-404,16806,68,17,37,243
882,-394,16790,55,20,46,243
874,-410,16786,64,31,41,243
856,-400,16802,63,25,32,243
876,-422,16822,64,22,28,243
868,-416,16810,67,20,37,243
872,-422,16768,59,17,42,243
884,-430,16768,64,30,32,243
880,-426,16796,60,27,31,243
878,-418,16814,57,36,39,244
834,-416,16770,62,39,39,243
852,-418,16796,57,35,45,243
878,-408,16770,62,31,27,243
850,-394,16820,60,28,42,243
892,-412,16780,62,20,32,243
878,-434,16804,64,21,42,243
858,-398,16830,64,28,36,244
886,-432,16822,66,32,39,243
870,-436,16758,57,21,35,243
852,-434,16766,71,17,29,243
862,-416,16818,61,35,42,243
864,-410,16820,60,33,38,243
868,-432,16798,59,40,39,243
850,-408,16796,64,32,41,243
864,-432,16818,68,32,32,243
874,-416,16806,60,32,30,243
884,-424,16770,61,29,28,243
852,-418,16770,63,23,39,243
856,-398,16806,66,32,38,243
828,-400,16806,61,25,35,243
874,-420,16788,61,30,30,243
868,-422,16768,69,21,30,243
876,-422,16822,53,21,28,243
874,-420,16800,63,21,32,243
848,-432,16786,60,22,28,243
878,-376,16804,58,32,41,243
878,-418,16818,62,29,46,243
852,-414,16806,60,29,40,243
874,-420,16764,64,20,39,243
858,-434,16806,56,37,36,243
874,-420,16800,61,34,26,243
864,-408,16806,65,26,48,243
886,-420,16784,62,22,46,243
854,-430,16784,70,23,46,244
862,-414,16786,67,23,40,243
878,-386,16828,64,28,44,243
844,-386,16788,67,31,45,243
866,-416,16784,57,46,41,243
856,-396,16830,65,22,42,243
844,-410,16814,57,28,37,243
870,-394,16800,64,17,46,243
856,-408,16770,64,31,29,243
856,-416,16814,64,31,35,243
894,-416,16832,67,22,34,243
858,-416,16794,71,22,45,243
862,-422,16782,70,25,35,243
866,-414,16814,58,28,52,243
878,-430,16816,64,29,30,243
878,-396,16778,65,25,42,243
860,-412,16800,65,26,47,243
866,-418,16794,64,32,40,243
850,-408,16796,60,20,41,243
866,-416,16764,59,33,39,243
870,-410,16788,61,21,38,243
854,-408,16792,58,23,42,243
854,-448,16840,62,17,38,243
886,-428,16778,63,29,32,243
880,-436,16800,59,25,40,243
884,-408,16810,72,35,44,243
856,-388,16820,71,29,42,244
864,-420,16766,67,30,49,243
876,-416,16778,67,42,53,243
842,-422,16786,62,26,40,243
870,-410,16796,67,25,32,243
864,-386,16762,67,28,32,243
878,-442,16806,60,31,35,243
872,-396,16798,60,23,39,243
854,-392,16802,59,17,39,243
864,-390,16764,53,37,33,243
878,-386,16786,60,25,37,243
886,-402,16800,64,40,38,243
844,-398,16826,71,33,35,243
870,-396,16798,63,33,33,243
842,-400,16774,57,21,32,243
864,-452,16804,59,21,32,243
846,-406,16832,55,25,39,243
864,-430,16758,64,44,40,243
886,-438,16778,69,38,35,243
848,-396,16842,70,25,35,243
876,-416,16820,59,18,35,243
862,-430,16774,66,14,37,243
874,-436,16778,63,18,34,243
866,-422,16818,59,22,40,243
850,-416,16842,52,27,37,243
850,-420,16762,62,61,45,243
832,-400,16820,56,58,39,243
852,-430,16798,64,37,39,243
854,-396,16804,53,15,34,243
856,-436,16742,67,13,29,243
856,-394,16744,89,13,39,243
840,-356,16778,75,7,36,243
856,-330,16878,57,-16,26,243
860,-380,16828,49,-31,39,243
898,-406,16788,53,32,51,243
890,-408,16856,41,79,39,243
874,-430,16808,42,103,46,243
878,-442,16810,50,100,42,243
872,-436,16864,59,62,41,243
882,-458,16876,64,-23,48,243
864,-424,16748,82,-75,33,243
864,-424,16608,100,-45,35,243
864,-416,16706,67,-7,29,243
884,-424,16782,64,21,25,243
884,-408,16720,40,80,34,243
878,-388,16678,43,160,33,243
826,-400,16808,46,144,34,243
846,-432,16934,54,32,32,243
834,-418,16950,60,-58,28,243
884,-440,16932,74,-70,45,244
882,-410,16878,64,-58,30,243
834,-404,16888,76,-58,37,243
854,-418,16820,62,-5,27,244
870,-440,16742,52,61,35,243
868,-390,16590,57,179,49,243
858,-386,16656,65,247,42,243
832,-410,16782,64,153,55,243
842,-406,16684,46,21,45,243
848,-444,16772,64,-24,44,243
878,-422,16824,67,-55,31,243
870,-430,16848,57,-101,25,243
888,-424,16842,65,-151,25,243
900,-394,16870,69,-97,30,243
878,-400,16892,64,-18,29,243
906,-398,16840,64,52,34,243
872,-392,16832,59,97,35,243
860,-402,16822,60,123,46,243
866,-368,16790,55,151,43,243
870,-386,16734,56,172,40,244
882,-396,16668,58,164,42,243
842,-402,16694,58,110,38,243
834,-418,16698,69,7,38,243
850,-398,16786,72,-82,35,243
854,-444,16796,60,-137,31,243
856,-438,16806,53,-142,36,243
892,-450,16828,77,-89,33,243
890,-408,16884,60,-11,36,243
868,-428,16856,54,64,35,243
864,-400,16834,60,118,30,243
868,-412,16906,60,126,34,243
856,-404,16842,78,82,41,243
878,-434,16724,69,64,32,244
852,-386,16734,60,64,32,243
860,-448,16734,59,82,42,243
848,-440,16716,56,85,44,243
832,-420,16690,45,56,42,243
844,-426,16750,57,6,38,243
828,-418,16782,69,-50,36,243
866,-426,16866,63,-80,37,243
878,-428,16816,70,-66,19,243
854,-416,16862,67,-25,39,244
870,-394,16876,57,21,37,243
868,-402,16894,56,57,37,243
878,-392,16810,67,80,38,243
864,-420,16784,60,103,39,243
836,-422,16784,62,94,42,243
874,-396,16770,57,78,41,243
862,-410,16708,51,49,21,243
874,-416,16714,63,14,34,243
844,-414,16770,60,-2,37,243
840,-366,16766,62,-22,36,243
828,-406,16766,74,-25,30,243
848,-400,16784,65,-29,29,244
878,-388,16842,68,-18,43,243
892,-396,16884,54,10,42,244
876,-410,16850,64,43,38,243
884,-414,16884,67,53,43,243
862,-412,16848,61,66,42,243
878,-422,16806,57,81,35,243
882,-426,16746,62,87,41,243
866,-422,16722,59,72,44,243
842,-410,16748,64,56,38,243
862,-410,16750,62,24,35,243
836,-386,16676,60,-4,42,243
844,-410,16724,53,-10,34,243
846,-400,16798,64,-2,32,243
860,-426,16850,58,-8,25,243
864,-430,16818,57,1,39,243
852,-414,16842,66,1,32,243
856,-420,16872,60,20,30,243
864,-422,16896,67,14,38,243
860,-430,16814,54,40,41,243
878,-416,16820,60,67,39,243
856,-412,16796,63,91,36,243
874,-418,16756,62,96,37,243
864,-418,16756,68,85,48,243
842,-412,16708,66,60,32,243
830,-426,16748,60,37,33,243
862,-426,16772,70,-11,32,243
852,-392,16750,65,-35,42,244
874,-398,16768,67,-44,39,243
864,-410,16814,75,-36,34,243
886,-408,16868,75,-19,39,243
878,-416,16842,63,8,40,243
874,-388,16856,47,32,37,243
876,-420,16836,66,53,32,243
878,-396,16810,63,82,33,243
832,-430,16768,53,90,40,243
850,-416,16750,58,79,38,243
878,-416,16764,69,69,44,243
850,-398,16752,57,42,53,243
848,-432,16714,57,24,34,243
856,-422,16706,62,-4,35,243
834,-400,16770,58,1,35,243
886,-424,16800,60,-13,30,243
856,-404,16778,57,-18,34,243
886,-412,16840,61,-5,39,243
884,-414,16868,60,1,42,243
878,-414,16876,62,28,38,243
872,-416,16824,59,50,35,243
852,-430,16816,57,56,43,243
868,-436,16792,63,75,35,243
870,-398,16790,63,64,46,243
884,-408,16734,50,64,45,243
836,-406,16742,54,64,43,243
842,-410,16756,61,36,33,243
868,-408,16768,72,10,35,243
882,-430,16726,57,-5,44,243
850,-412,16782,64,-18,39,243
878,-424,16808,71,-12,39,243
858,-432,16810,63,-3,39,243
870,-404,16794,61,5,35,243
864,-436,16834,60,19,38,243
856,-410,16834,57,48,32,243
870,-402,16850,64,57,35,243
850,-398,16764,64,69,39,243
886,-380,16788,60,71,42,243
866,-416,16776,56,50,35,244
834,-404,16766,67,39,42,243
864,-404,16698,65,21,26,243
872,-426,16734,64,17,37,243
864,-408,16762,60,7,42,243
856,-398,16802,64,-7,34,244
864,-420,16780,59,-1,45,243
878,-400,16834,60,4,29,243
870,-420,16830,60,10,35,243
862,-408,16834,60,29,35,243
868,-422,16820,60,34,31,243
864,-408,16816,60,49,46,243
870,-424,16832,58,52,32,243
870,-428,16786,67,57,30,243
872,-394,16748,64,51,36,243
870,-432,16720,67,42,42,243
866,-422,16758,57,35,35,243
872,-442,16756,51,33,41,243
864,-418,16750,64,12,31,243
842,-398,16770,57,7,42,243
864,-412,16822,62,9,42,243
880,-408,16832,63,-4,39,243
880,-404,16800,64,2,36,244
878,-388,16818,67,6,37,243
866,-410,16870,60,31,29,243
882,-424,16828,68,34,39,243
878,-392,16792,57,55,36,243
870,-422,16782,66,58,40,243
874,-416,16784,50,57,32,243
856,-418,16756,64,60,37,243
860,-440,16736,66,52,39,243
862,-412,16758,62,32,30,243
848,-362,16774,55,16,33,243
850,-416,16802,54,1,35,244
870,-412,16786,61,-7,26,243
850,-402,16802,62,-15,36,243
870,-416,16820,62,-4,32,243
874,-408,16856,74,11,32,243
882,-422,16818,64,28,35,243
872,-408,16800,71,42,31,243
886,-410,16834,69,40,38,243
874,-422,16816,67,64,42,243
842,-416,16746,64,61,34,243
884,-438,16774,71,71,32,243
862,-420,16758,57,48,44,243
840,-382,16744,62,40,35,243
862,-412,16738,64,16,38,243
864,-436,16762,64,-1,38,244
878,-420,16806,61,-3,34,243
870,-398,16834,67,-9,29,243
880,-422,16774,70,-6,47,243
854,-402,16814,66,-3,38,243
858,-400,16838,67,25,36,243
856,-404,16864,56,35,34,244
882,-428,16810,67,50,30,243
852,-444,16778,58,50,39,243
856,-386,16796,63,53,32,243
850,-422,16784,65,55,38,243
890,-420,16760,58,50,40,243
854,-406,16756,61,35,39,244
872,-426,16764,61,19,32,243
868,-416,16764,57,13,35,243
868,-426,16742,60,-4,38,243
888,-426,16788,60,-6,27,243
878,-416,16830,61,-8,23,243
864,-428,16856,76,10,37,243
866,-404,16806,64,27,32,243
896,-402,16812,57,53,30,243
850,-400,16830,53,50,38,243
878,-402,16824,60,45,37,243
862,-422,16746,56,59,23,243
864,-416,16762,65,45,38,243
850,-408,16782,55,38,41,243
866,-414,16778,54,31,38,243
856,-416,16766,69,24,36,243
876,-424,16738,65,21,40,243
822,-386,16792,57,6,39,243
856,-418,16822,54,2,39,244
854,-426,16790,59,4,34,243
870,-410,16808,64,14,37,243
858,-388,16824,65,25,37,243
880,-404,16834,56,36,42,243
884,-416,16786,64,38,37,244
866,-422,16818,65,40,42,243
854,-442,16792,64,50,35,244
840,-432,16814,67,49,33,243
886,-416,16752,64,35,38,243
840,-420,16774,53,22,37,243
864,-408,16770,59,25,48,243
864,-382,16778,61,15,36,244
830,-426,16744,64,21,39,243
860,-408,16774,69,7,31,243
864,-390,16814,64,16,43,243
866,-418,16824,54,20,29,243
884,-412,16820,70,20,35,243
894,-398,16834,52,26,41,244
880,-416,16858,57,21,31,243
860,-416,16820,64,37,42,243
878,-402,16778,62,41,32,243
864,-436,16792,60,37,38,243
880,-430,16788,62,50,38,243
860,-408,16782,60,38,32,243
850,-434,16730,63,39,28,243
870,-416,16782,61,25,34,243
856,-390,16784,61,17,32,243
836,-372,16806,68,10,39,243
862,-400,16768,64,8,34,244
880,-416,16808,68,2,37,243
870,-416,16834,60,9,30,243
